word	nodeType	synsetCount	unit
require	VERB	4	01x07_-_The_Target_s_Second_Son
make	VERB	51	01x07_-_The_Target_s_Second_Son
need	VERB	7	01x07_-_The_Target_s_Second_Son
understand	VERB	5	01x07_-_The_Target_s_Second_Son
look	VERB	14	01x07_-_The_Target_s_Second_Son
go	VERB	35	01x07_-_The_Target_s_Second_Son
have	VERB	20	01x07_-_The_Target_s_Second_Son
go	VERB	35	01x07_-_The_Target_s_Second_Son
do	VERB	16	01x07_-_The_Target_s_Second_Son
start	VERB	22	01x07_-_The_Target_s_Second_Son
let	VERB	8	01x07_-_The_Target_s_Second_Son
watch	VERB	13	01x07_-_The_Target_s_Second_Son
figure	VERB	18	01x07_-_The_Target_s_Second_Son
do	VERB	16	01x07_-_The_Target_s_Second_Son
fall	VERB	44	01x07_-_The_Target_s_Second_Son
go	VERB	35	01x07_-_The_Target_s_Second_Son
catch	VERB	39	01x07_-_The_Target_s_Second_Son
study	VERB	16	01x07_-_The_Target_s_Second_Son
have	VERB	20	01x07_-_The_Target_s_Second_Son
get	VERB	37	01x07_-_The_Target_s_Second_Son
guess	VERB	6	01x07_-_The_Target_s_Second_Son
record	VERB	13	01x07_-_The_Target_s_Second_Son
show	VERB	16	01x07_-_The_Target_s_Second_Son
dream	VERB	8	01x07_-_The_Target_s_Second_Son
wonder	VERB	6	01x07_-_The_Target_s_Second_Son
feel	VERB	17	01x07_-_The_Target_s_Second_Son
have	VERB	20	01x07_-_The_Target_s_Second_Son
work	VERB	34	01x07_-_The_Target_s_Second_Son
see	VERB	25	01x07_-_The_Target_s_Second_Son
cut	VERB	70	01x07_-_The_Target_s_Second_Son
go	VERB	35	01x07_-_The_Target_s_Second_Son
wait	VERB	6	01x07_-_The_Target_s_Second_Son
meet	VERB	15	01x07_-_The_Target_s_Second_Son
marry	VERB	2	01x07_-_The_Target_s_Second_Son
cover	VERB	36	01x07_-_The_Target_s_Second_Son
cover	VERB	36	01x08_-_The_Counter-Secret_Police_Cover_Operation
answer	VERB	15	01x08_-_The_Counter-Secret_Police_Cover_Operation
go	VERB	35	01x08_-_The_Counter-Secret_Police_Cover_Operation
do	VERB	16	01x08_-_The_Counter-Secret_Police_Cover_Operation
estimate	VERB	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
receive	VERB	13	01x08_-_The_Counter-Secret_Police_Cover_Operation
see	VERB	25	01x08_-_The_Counter-Secret_Police_Cover_Operation
lie	VERB	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
diminish	VERB	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
get	VERB	37	01x08_-_The_Counter-Secret_Police_Cover_Operation
compromise	VERB	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
step	VERB	21	01x08_-_The_Counter-Secret_Police_Cover_Operation
have	VERB	20	01x08_-_The_Counter-Secret_Police_Cover_Operation
say	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
know	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
watch	VERB	13	01x08_-_The_Counter-Secret_Police_Cover_Operation
help	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
take	VERB	44	01x08_-_The_Counter-Secret_Police_Cover_Operation
talk	VERB	11	01x08_-_The_Counter-Secret_Police_Cover_Operation
wait	VERB	6	01x08_-_The_Counter-Secret_Police_Cover_Operation
stop	VERB	22	01x08_-_The_Counter-Secret_Police_Cover_Operation
unhand	VERB	1	01x08_-_The_Counter-Secret_Police_Cover_Operation
hear	VERB	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
have	VERB	20	01x08_-_The_Counter-Secret_Police_Cover_Operation
say	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
happen	VERB	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
take	VERB	44	01x08_-_The_Counter-Secret_Police_Cover_Operation
leak	VERB	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
tell	VERB	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
tell	VERB	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
forget	VERB	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
forget	VERB	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
do	VERB	16	01x08_-_The_Counter-Secret_Police_Cover_Operation
say	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
call	VERB	41	01x08_-_The_Counter-Secret_Police_Cover_Operation
give	VERB	45	01x08_-_The_Counter-Secret_Police_Cover_Operation
go	VERB	35	01x08_-_The_Counter-Secret_Police_Cover_Operation
blank	VERB	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
say	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
call	VERB	41	01x08_-_The_Counter-Secret_Police_Cover_Operation
refuse	VERB	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
leave	VERB	17	01x08_-_The_Counter-Secret_Police_Cover_Operation
obsess	VERB	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
look	VERB	14	01x08_-_The_Counter-Secret_Police_Cover_Operation
mean	VERB	16	01x08_-_The_Counter-Secret_Police_Cover_Operation
forget	VERB	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
tell	VERB	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
let	VERB	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
start	VERB	22	01x08_-_The_Counter-Secret_Police_Cover_Operation
take	VERB	44	01x08_-_The_Counter-Secret_Police_Cover_Operation
sell	VERB	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
look	VERB	14	01x08_-_The_Counter-Secret_Police_Cover_Operation
meet	VERB	15	01x08_-_The_Counter-Secret_Police_Cover_Operation
let	VERB	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
go	VERB	35	01x08_-_The_Counter-Secret_Police_Cover_Operation
maintain	VERB	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
talk	VERB	11	01x08_-_The_Counter-Secret_Police_Cover_Operation
let	VERB	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
continue	VERB	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
include	VERB	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
keep	VERB	25	01x08_-_The_Counter-Secret_Police_Cover_Operation
say	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
complete	VERB	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
use	VERB	13	01x08_-_The_Counter-Secret_Police_Cover_Operation
call	VERB	41	01x08_-_The_Counter-Secret_Police_Cover_Operation
fear	VERB	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
ask	VERB	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
take	VERB	44	01x08_-_The_Counter-Secret_Police_Cover_Operation
leave	VERB	17	01x08_-_The_Counter-Secret_Police_Cover_Operation
do	VERB	16	01x08_-_The_Counter-Secret_Police_Cover_Operation
bring	VERB	11	01x08_-_The_Counter-Secret_Police_Cover_Operation
admit	VERB	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
rise	VERB	27	01x08_-_The_Counter-Secret_Police_Cover_Operation
talk	VERB	11	01x08_-_The_Counter-Secret_Police_Cover_Operation
see	VERB	25	01x08_-_The_Counter-Secret_Police_Cover_Operation
need	VERB	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
mention	VERB	6	01x08_-_The_Counter-Secret_Police_Cover_Operation
know	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
do	VERB	16	01x08_-_The_Counter-Secret_Police_Cover_Operation
get	VERB	37	01x08_-_The_Counter-Secret_Police_Cover_Operation
work	VERB	34	01x08_-_The_Counter-Secret_Police_Cover_Operation
do	VERB	16	01x08_-_The_Counter-Secret_Police_Cover_Operation
know	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
go	VERB	35	01x08_-_The_Counter-Secret_Police_Cover_Operation
celebrate	VERB	3	01x08_-_The_Counter-Secret_Police_Cover_Operation
see	VERB	25	01x08_-_The_Counter-Secret_Police_Cover_Operation
like	VERB	11	01x08_-_The_Counter-Secret_Police_Cover_Operation
get	VERB	37	01x08_-_The_Counter-Secret_Police_Cover_Operation
go	VERB	35	01x08_-_The_Counter-Secret_Police_Cover_Operation
spit	VERB	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
know	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
hold	VERB	45	01x08_-_The_Counter-Secret_Police_Cover_Operation
forget	VERB	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
submit	VERB	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
give	VERB	45	01x08_-_The_Counter-Secret_Police_Cover_Operation
know	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
know	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
act	VERB	15	01x08_-_The_Counter-Secret_Police_Cover_Operation
see	VERB	25	01x08_-_The_Counter-Secret_Police_Cover_Operation
try	VERB	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
make	VERB	51	01x08_-_The_Counter-Secret_Police_Cover_Operation
fall	VERB	44	01x08_-_The_Counter-Secret_Police_Cover_Operation
call	VERB	41	01x08_-_The_Counter-Secret_Police_Cover_Operation
help	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
catch	VERB	39	01x08_-_The_Counter-Secret_Police_Cover_Operation
forget	VERB	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
know	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
let	VERB	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
remember	VERB	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
feed	VERB	13	01x08_-_The_Counter-Secret_Police_Cover_Operation
commit	VERB	6	01x08_-_The_Counter-Secret_Police_Cover_Operation
want	VERB	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
fool	VERB	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
mean	VERB	16	01x08_-_The_Counter-Secret_Police_Cover_Operation
have	VERB	20	01x08_-_The_Counter-Secret_Police_Cover_Operation
understand	VERB	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
sell	VERB	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
let	VERB	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
see	VERB	25	01x08_-_The_Counter-Secret_Police_Cover_Operation
tell	VERB	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
work	VERB	34	01x08_-_The_Counter-Secret_Police_Cover_Operation
worry	VERB	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
want	VERB	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
know	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
do	VERB	16	01x08_-_The_Counter-Secret_Police_Cover_Operation
do	VERB	16	01x08_-_The_Counter-Secret_Police_Cover_Operation
put	VERB	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
understand	VERB	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
love	VERB	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
do	VERB	16	01x08_-_The_Counter-Secret_Police_Cover_Operation
protect	VERB	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
live	VERB	19	01x08_-_The_Counter-Secret_Police_Cover_Operation
mean	VERB	16	01x08_-_The_Counter-Secret_Police_Cover_Operation
care	VERB	11	01x08_-_The_Counter-Secret_Police_Cover_Operation
t*rture	VERB	0	01x08_-_The_Counter-Secret_Police_Cover_Operation
sell	VERB	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
curse	VERB	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
concentrate	VERB	11	01x08_-_The_Counter-Secret_Police_Cover_Operation
have	VERB	20	01x08_-_The_Counter-Secret_Police_Cover_Operation
have	VERB	20	01x08_-_The_Counter-Secret_Police_Cover_Operation
leave	VERB	17	01x08_-_The_Counter-Secret_Police_Cover_Operation
know	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
make	VERB	51	01x08_-_The_Counter-Secret_Police_Cover_Operation
understand	VERB	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
be	VERB	14	01x08_-_The_Counter-Secret_Police_Cover_Operation
have	VERB	20	01x08_-_The_Counter-Secret_Police_Cover_Operation
leave	VERB	17	01x08_-_The_Counter-Secret_Police_Cover_Operation
mean	VERB	16	01x08_-_The_Counter-Secret_Police_Cover_Operation
come	VERB	22	01x08_-_The_Counter-Secret_Police_Cover_Operation
insist	VERB	3	01x08_-_The_Counter-Secret_Police_Cover_Operation
come	VERB	22	01x08_-_The_Counter-Secret_Police_Cover_Operation
congratulate	VERB	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
do	VERB	16	01x08_-_The_Counter-Secret_Police_Cover_Operation
find	VERB	18	01x08_-_The_Counter-Secret_Police_Cover_Operation
worry	VERB	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
prepare	VERB	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
flirt	VERB	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
mean	VERB	16	01x08_-_The_Counter-Secret_Police_Cover_Operation
go	VERB	35	01x08_-_The_Counter-Secret_Police_Cover_Operation
greet	VERB	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
appear	VERB	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
stick	VERB	25	01x08_-_The_Counter-Secret_Police_Cover_Operation
get	VERB	37	01x08_-_The_Counter-Secret_Police_Cover_Operation
work	VERB	34	01x08_-_The_Counter-Secret_Police_Cover_Operation
see	VERB	25	01x08_-_The_Counter-Secret_Police_Cover_Operation
feel	VERB	17	01x08_-_The_Counter-Secret_Police_Cover_Operation
break	VERB	75	01x08_-_The_Counter-Secret_Police_Cover_Operation
tingle	VERB	3	01x08_-_The_Counter-Secret_Police_Cover_Operation
remember	VERB	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
love	VERB	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
tingle	VERB	3	01x08_-_The_Counter-Secret_Police_Cover_Operation
wait	VERB	6	01x08_-_The_Counter-Secret_Police_Cover_Operation
tell	VERB	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
marry	VERB	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
introduce	VERB	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
eliminate	VERB	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
live	VERB	19	01x08_-_The_Counter-Secret_Police_Cover_Operation
include	VERB	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
threaten	VERB	3	01x08_-_The_Counter-Secret_Police_Cover_Operation
throw	VERB	20	01x08_-_The_Counter-Secret_Police_Cover_Operation
find	VERB	18	01x08_-_The_Counter-Secret_Police_Cover_Operation
protect	VERB	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
make	VERB	51	01x08_-_The_Counter-Secret_Police_Cover_Operation
find	VERB	18	01x08_-_The_Counter-Secret_Police_Cover_Operation
slip	VERB	26	01x08_-_The_Counter-Secret_Police_Cover_Operation
lose	VERB	11	01x08_-_The_Counter-Secret_Police_Cover_Operation
work	VERB	34	01x08_-_The_Counter-Secret_Police_Cover_Operation
create	VERB	6	01x08_-_The_Counter-Secret_Police_Cover_Operation
have	VERB	20	01x08_-_The_Counter-Secret_Police_Cover_Operation
show	VERB	16	01x08_-_The_Counter-Secret_Police_Cover_Operation
meet	VERB	15	01x08_-_The_Counter-Secret_Police_Cover_Operation
hide	VERB	6	01x08_-_The_Counter-Secret_Police_Cover_Operation
feel	VERB	17	01x08_-_The_Counter-Secret_Police_Cover_Operation
keep	VERB	25	01x08_-_The_Counter-Secret_Police_Cover_Operation
keep	VERB	25	01x08_-_The_Counter-Secret_Police_Cover_Operation
meet	VERB	15	01x08_-_The_Counter-Secret_Police_Cover_Operation
normalize	VERB	3	01x08_-_The_Counter-Secret_Police_Cover_Operation
go	VERB	35	01x08_-_The_Counter-Secret_Police_Cover_Operation
find	VERB	18	01x08_-_The_Counter-Secret_Police_Cover_Operation
go	VERB	35	01x08_-_The_Counter-Secret_Police_Cover_Operation
find	VERB	18	01x08_-_The_Counter-Secret_Police_Cover_Operation
go	VERB	35	01x08_-_The_Counter-Secret_Police_Cover_Operation
harm	VERB	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
let	VERB	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
take	VERB	44	01x08_-_The_Counter-Secret_Police_Cover_Operation
carry	VERB	41	01x08_-_The_Counter-Secret_Police_Cover_Operation
be	VERB	14	01x08_-_The_Counter-Secret_Police_Cover_Operation
thank	VERB	1	01x08_-_The_Counter-Secret_Police_Cover_Operation
offer	VERB	16	01x08_-_The_Counter-Secret_Police_Cover_Operation
prepare	VERB	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
eat	VERB	6	01x08_-_The_Counter-Secret_Police_Cover_Operation
go	VERB	35	01x08_-_The_Counter-Secret_Police_Cover_Operation
relax	VERB	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
mind	VERB	13	01x08_-_The_Counter-Secret_Police_Cover_Operation
eat	VERB	6	01x08_-_The_Counter-Secret_Police_Cover_Operation
make	VERB	51	01x08_-_The_Counter-Secret_Police_Cover_Operation
look	VERB	14	01x08_-_The_Counter-Secret_Police_Cover_Operation
show	VERB	16	01x08_-_The_Counter-Secret_Police_Cover_Operation
make	VERB	51	01x08_-_The_Counter-Secret_Police_Cover_Operation
work	VERB	34	01x08_-_The_Counter-Secret_Police_Cover_Operation
need	VERB	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
play	VERB	52	01x08_-_The_Counter-Secret_Police_Cover_Operation
need	VERB	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
play	VERB	52	01x08_-_The_Counter-Secret_Police_Cover_Operation
tell	VERB	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
marry	VERB	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
continue	VERB	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
k*lle	VERB	0	01x08_-_The_Counter-Secret_Police_Cover_Operation
thank	VERB	1	01x08_-_The_Counter-Secret_Police_Cover_Operation
accept	VERB	11	01x08_-_The_Counter-Secret_Police_Cover_Operation
keep	VERB	25	01x08_-_The_Counter-Secret_Police_Cover_Operation
suppose	VERB	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
accept	VERB	11	01x08_-_The_Counter-Secret_Police_Cover_Operation
explain	VERB	3	01x08_-_The_Counter-Secret_Police_Cover_Operation
go	VERB	35	01x08_-_The_Counter-Secret_Police_Cover_Operation
tell	VERB	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
see	VERB	25	01x08_-_The_Counter-Secret_Police_Cover_Operation
understand	VERB	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
find	VERB	18	01x08_-_The_Counter-Secret_Police_Cover_Operation
get	VERB	37	01x08_-_The_Counter-Secret_Police_Cover_Operation
lose	VERB	11	01x08_-_The_Counter-Secret_Police_Cover_Operation
end	VERB	18	01x08_-_The_Counter-Secret_Police_Cover_Operation
trouble	VERB	11	01x08_-_The_Counter-Secret_Police_Cover_Operation
want	VERB	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
have	VERB	20	01x08_-_The_Counter-Secret_Police_Cover_Operation
worry	VERB	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
worry	VERB	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
have	VERB	20	01x08_-_The_Counter-Secret_Police_Cover_Operation
give	VERB	45	01x08_-_The_Counter-Secret_Police_Cover_Operation
know	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
leave	VERB	17	01x08_-_The_Counter-Secret_Police_Cover_Operation
count	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
tell	VERB	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
forget	VERB	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
slip	VERB	26	01x08_-_The_Counter-Secret_Police_Cover_Operation
call	VERB	41	01x08_-_The_Counter-Secret_Police_Cover_Operation
tell	VERB	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
have	VERB	20	01x08_-_The_Counter-Secret_Police_Cover_Operation
tell	VERB	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
forget	VERB	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
forget	VERB	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
tell	VERB	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
say	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
accept	VERB	11	01x08_-_The_Counter-Secret_Police_Cover_Operation
concern	VERB	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
go	VERB	35	01x08_-_The_Counter-Secret_Police_Cover_Operation
keep	VERB	25	01x08_-_The_Counter-Secret_Police_Cover_Operation
wait	VERB	6	01x08_-_The_Counter-Secret_Police_Cover_Operation
dare	VERB	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
interrupt	VERB	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
have	VERB	20	01x08_-_The_Counter-Secret_Police_Cover_Operation
keep	VERB	25	01x08_-_The_Counter-Secret_Police_Cover_Operation
end	VERB	18	01x08_-_The_Counter-Secret_Police_Cover_Operation
hat	VERB	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
need	VERB	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
think	VERB	14	01x08_-_The_Counter-Secret_Police_Cover_Operation
win	VERB	6	01x08_-_The_Counter-Secret_Police_Cover_Operation
villain	VERB	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
bring	VERB	11	01x08_-_The_Counter-Secret_Police_Cover_Operation
help	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
get	VERB	37	01x08_-_The_Counter-Secret_Police_Cover_Operation
expose	VERB	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
know	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
meet	VERB	15	01x08_-_The_Counter-Secret_Police_Cover_Operation
know	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
stare	VERB	3	01x08_-_The_Counter-Secret_Police_Cover_Operation
know	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
say	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
lead	VERB	31	01x08_-_The_Counter-Secret_Police_Cover_Operation
need	VERB	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
change	VERB	20	01x08_-_The_Counter-Secret_Police_Cover_Operation
realize	VERB	6	01x08_-_The_Counter-Secret_Police_Cover_Operation
have	VERB	20	01x08_-_The_Counter-Secret_Police_Cover_Operation
go	VERB	35	01x08_-_The_Counter-Secret_Police_Cover_Operation
lead	VERB	31	01x08_-_The_Counter-Secret_Police_Cover_Operation
make	VERB	51	01x08_-_The_Counter-Secret_Police_Cover_Operation
decide	VERB	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
marry	VERB	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
feel	VERB	17	01x08_-_The_Counter-Secret_Police_Cover_Operation
question	VERB	11	01x08_-_The_Counter-Secret_Police_Cover_Operation
address	VERB	18	01x08_-_The_Counter-Secret_Police_Cover_Operation
call	VERB	41	01x08_-_The_Counter-Secret_Police_Cover_Operation
yor	VERB	0	01x08_-_The_Counter-Secret_Police_Cover_Operation
hesitate	VERB	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
use	VERB	13	01x08_-_The_Counter-Secret_Police_Cover_Operation
give	VERB	45	01x08_-_The_Counter-Secret_Police_Cover_Operation
happen	VERB	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
call	VERB	41	01x08_-_The_Counter-Secret_Police_Cover_Operation
call	VERB	41	01x08_-_The_Counter-Secret_Police_Cover_Operation
concern	VERB	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
know	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
have	VERB	20	01x08_-_The_Counter-Secret_Police_Cover_Operation
like	VERB	11	01x08_-_The_Counter-Secret_Police_Cover_Operation
cook	VERB	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
calm	VERB	8	01x08_-_The_Counter-Secret_Police_Cover_Operation
guess	VERB	6	01x08_-_The_Counter-Secret_Police_Cover_Operation
hold	VERB	45	01x08_-_The_Counter-Secret_Police_Cover_Operation
hear	VERB	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
divert	VERB	4	01x08_-_The_Counter-Secret_Police_Cover_Operation
love	VERB	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
brag	VERB	3	01x08_-_The_Counter-Secret_Police_Cover_Operation
tell	VERB	9	01x08_-_The_Counter-Secret_Police_Cover_Operation
go	VERB	35	01x08_-_The_Counter-Secret_Police_Cover_Operation
mean	VERB	16	01x08_-_The_Counter-Secret_Police_Cover_Operation
wish	VERB	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
show	VERB	16	01x08_-_The_Counter-Secret_Police_Cover_Operation
be	VERB	14	01x08_-_The_Counter-Secret_Police_Cover_Operation
be	VERB	14	01x08_-_The_Counter-Secret_Police_Cover_Operation
use	VERB	13	01x08_-_The_Counter-Secret_Police_Cover_Operation
mean	VERB	16	01x08_-_The_Counter-Secret_Police_Cover_Operation
be	VERB	14	01x08_-_The_Counter-Secret_Police_Cover_Operation
go	VERB	35	01x08_-_The_Counter-Secret_Police_Cover_Operation
go	VERB	35	01x08_-_The_Counter-Secret_Police_Cover_Operation
own	VERB	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
make	VERB	51	01x08_-_The_Counter-Secret_Police_Cover_Operation
have	VERB	20	01x08_-_The_Counter-Secret_Police_Cover_Operation
buy	VERB	6	01x08_-_The_Counter-Secret_Police_Cover_Operation
find	VERB	18	01x08_-_The_Counter-Secret_Police_Cover_Operation
know	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
thank	VERB	1	01x08_-_The_Counter-Secret_Police_Cover_Operation
use	VERB	13	01x08_-_The_Counter-Secret_Police_Cover_Operation
fabricate	VERB	2	01x08_-_The_Counter-Secret_Police_Cover_Operation
go	VERB	35	01x08_-_The_Counter-Secret_Police_Cover_Operation
mean	VERB	16	01x08_-_The_Counter-Secret_Police_Cover_Operation
have	VERB	20	01x08_-_The_Counter-Secret_Police_Cover_Operation
run	VERB	57	01x08_-_The_Counter-Secret_Police_Cover_Operation
cost	VERB	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
fool	VERB	7	01x08_-_The_Counter-Secret_Police_Cover_Operation
work	VERB	34	01x08_-_The_Counter-Secret_Police_Cover_Operation
have	VERB	20	01x08_-_The_Counter-Secret_Police_Cover_Operation
hear	VERB	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
work	VERB	34	01x08_-_The_Counter-Secret_Police_Cover_Operation
have	VERB	20	01x08_-_The_Counter-Secret_Police_Cover_Operation
do	VERB	16	01x08_-_The_Counter-Secret_Police_Cover_Operation
be	VERB	14	01x08_-_The_Counter-Secret_Police_Cover_Operation
show	VERB	16	01x08_-_The_Counter-Secret_Police_Cover_Operation
work	VERB	34	01x08_-_The_Counter-Secret_Police_Cover_Operation
scout	VERB	5	01x08_-_The_Counter-Secret_Police_Cover_Operation
put	VERB	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
work	VERB	34	01x08_-_The_Counter-Secret_Police_Cover_Operation
say	VERB	12	01x08_-_The_Counter-Secret_Police_Cover_Operation
find	VERB	18	01x08_-_The_Counter-Secret_Police_Cover_Operation
maintain	VERB	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
play	VERB	52	01x08_-_The_Counter-Secret_Police_Cover_Operation
regard	VERB	10	01x08_-_The_Counter-Secret_Police_Cover_Operation
get	VERB	37	01x08_-_The_Counter-Secret_Police_Cover_Operation
